composerName,workTitle,quantile,dateCount
"Elbel,  Louis","VICTORS, THE (EXCERPTS) (ARR. Finlayson)",3,1
"Elgar,  Sir  Edward","CARILLON, OP. 75",3,2
"Elgar,  Sir  Edward","COCKAIGNE, OP.40",2,10
"Elgar,  Sir  Edward","CONCERTO, CELLO, E MINOR, OP. 85",2,30
"Elgar,  Sir  Edward","CONCERTO, CELLO, OP. 85 (TRANS. FOR VIOLA) (ARR. Tertis)",3,1
"Elgar,  Sir  Edward","CONCERTO, VIOLIN, B MINOR, OP.61",1,42
"Elgar,  Sir  Edward","CROWN OF INDIA, THE, SUITE, OP. 66",3,4
"Elgar,  Sir  Edward","DREAM OF GERONTIUS, OP.38",2,7
"Elgar,  Sir  Edward","ENIGMA VARIATIONS, OP. 36",1,87
"Elgar,  Sir  Edward","FALSTAFF, OP. 68 (SYMPHONIC STUDY)",3,4
"Elgar,  Sir  Edward","IN THE SOUTH (ALASSIO),OP.50",2,9
"Elgar,  Sir  Edward","INTRODUCTION AND ALLEGRO, OP. 47",2,17
"Elgar,  Sir  Edward","LE DRAPEAU BELGE, OP. 79",3,2
"Elgar,  Sir  Edward","MY LOVE DWELT IN A NORTHERN LAND, OP. 18, NO. 3",3,2
"Elgar,  Sir  Edward",POMP AND CIRCUMSTANCE [NOT SPECIFIED],3,3
"Elgar,  Sir  Edward","POMP AND CIRCUMSTANCE NO. 1, D MAJOR, OP. 39",2,19
"Elgar,  Sir  Edward","POMP AND CIRCUMSTANCE NO. 2, A MINOR, OP. 39",3,4
"Elgar,  Sir  Edward","SEA PICTURES, OP. 37",2,6
"Elgar,  Sir  Edward","SYMPHONY NO. 1 IN A FLAT MAJOR, OP.55",2,19
"Elgar,  Sir  Edward","SYMPHONY NO. 2 IN E FLAT MAJOR, OP.63",2,6
"Elgar,  Sir  Edward","WAND OF YOUTH, THE, SUITE, NO. 2",3,2
"Ellington,  Duke",AFRO BOSSA (BULA) (ARR. Marsalis),2,5
"Ellington,  Duke",BLUES IN BLUEPRINT (ARR. Marsalis),2,5
"Ellington,  Duke",C JAM BLUES,2,19
"Ellington,  Duke",CREOLE LOVE CALL,3,4
"Ellington,  Duke",DAYBREAK EXPRESS,3,3
"Ellington,  Duke",DEEP SOUTH SUITE (ARR. Marsalis),2,5
"Ellington,  Duke","GOLDEN BROOM AND THE GREEN APPLE, THE",3,2
"Ellington,  Duke",HARLEM (ARR. Henderson),2,10
"Ellington,  Duke","HARLEM, A TONE PARALLEL TO (ARR. Marsalis)",2,5
"Ellington,  Duke",IN MY SOLITUDE (ARR. Hochman),3,1
"Ellington,  Duke",IT DON'T MEAN A THING IF IT AIN'T GOT THAT SWING (ARR. Hochman),3,1
"Ellington,  Duke",IT DON'T MEAN A THING IF IT AIN'T GOT THAT SWING (JAZZ COMBO),3,1
"Ellington,  Duke",KOKO,3,3
"Ellington,  Duke",MOOD INDIGO,3,3
"Ellington,  Duke",NEW WORLD A'COMING,3,1
"Ellington,  Duke",NUTCRACKER SUITE (ARR. Strayhorn),2,9
"Ellington,  Duke",ON A TURQUOISE CLOUD (ARR. Hochman),3,1
"Ellington,  Duke",PEER GYNT SUITE (JAZZ) (ARR. Strayhorn),2,5
"Ellington,  Duke",PRAISE GOD AND DANCE,3,2
"Ellington,  Duke","RIVER, THE",2,15
"Ellington,  Duke",ROCKIN' IN RHYTHM (ARR. Carney),3,4
"Ellington,  Duke",ROCKIN' IN RHYTHM (ARR. Lewis),3,1
"Ellington,  Duke",SATIN DOLL,3,1
"Ellington,  Duke",SOPHISTICATED LADY (ARR. Hochman),3,1
"Ellington,  Duke","THREE BLACK KINGS, THE",3,4
"Elsenheimer,  N.  J.",COLUMBIA'S EID,3,1
"Elvey,  Sir  George","COME YE THANKFUL PEOPLE, COME (ARR. Luck)",3,1
"Emmett,  Daniel  Decatur",DIXIE,3,2
"Enesco,  Georges",PRELUDE A L'UNISSON,3,1
"Enesco,  Georges","ROMANIAN RHAPSODY, OP. 11, NO. 1",2,16
"Enesco,  Georges","ROMANIAN RHAPSODY, OP. 11, NO. 1 (XYLOPHONE SOLO) (ARR. Russotto)",3,1
"Enesco,  Georges","ROMANIAN RHAPSODY, OP. 11, NO. 2",3,2
"Enesco,  Georges","SUITE FOR ORCHESTRA NO. 1, C MAJOR, OP. 9",3,3
"Enesco,  Georges","SUITE, ORCHESTRA, NO. 2, C MAJOR, OP. 20",3,2
"Enesco,  Georges","SYMPHONIE CONCERTANTE FOR CELLO, OP. 8",3,2
"Enthoven,  Henri  Emile","HYMN TO THE SUN, THE",3,1
"Eotvos [Eötvös],  Peter",DOREMI [VIOLIN CONCERTO NO. 2],3,2
"Eotvos [Eötvös],  Peter",SENZA SANGUE,3,3
"Erb,  Donald","CONCERTO, BRASS INSTRUMENTS AND ORCHESTRA",3,3
"Erb,  Donald",PRISMATIC VARIATIONS,3,1
"Erdmannsdorfer,  Max  Von",PRINZESSIN ILSE: OVERTURE,3,1
"Ernst,  Heinrich  Wilhelm","AIRS HONGROIS, OP. 22",3,2
"Ernst,  Heinrich  Wilhelm","CONCERTO PATHÉTIQUE, VIOLIN, OP.23",3,1
"Ernst,  Heinrich  Wilhelm","ERLKÖNIG, OP. 26",3,1
"Ernst,  Heinrich  Wilhelm",RONDO PAPAGENO,3,1
"Escaich,  Thierry","CONCERTO, VIOLIN AND OBOE",3,4
"Escot,  Pozzi",SANDS...,3,1
"Espiritusanto,  Ashanti",NOTES OF MUSICAL COOLNESS,3,2
"Esposito,  Michele","LARK IN THE CLEAR AIR, THE",3,1
"Esser,  Heinrich",TREUE LIEBE (TRUE LOVE),3,1
"Estrella,  Marisol",LEJANIA,3,3
"Etler,  Alvin","CONCERTO, WIND QUINTET",3,4
"Ettinger,  Max",OLD ENGLISH SUITE (VARIOUS COMPOSERS),3,2
"Europe,  James  Reese",CASTLE HOUSE RAG,3,3
"Evers,  Carl",AN DEN STURMWIND (TO THE STORM),3,1
"Ezekwenna,  Chibuzo ""Chi-chi""","DISHWASHER, THE (PART II)",3,2
"Fagin,  Gary",RAG CONCERTINA,3,1
"Fain,  Sammy",ANCHORS AWEIGH:  THE KING COULDN'T DANCE (THE WORRY SONG),3,3
"Falck,  Edward",MARCHING SONG,3,2
"Falck,  Edward",ROBERT E. LEE,3,1
"Falck,  Edward","WORLD IS SO FULL OF A NUMBER OF THINGS, THE",3,2
"Falcon [Falcón] Sanabria,  Juan  José",HESPERIDES OVERTURE,3,2
"Falla,  Manuel  de","ATLANTIDA, SELECTIONS",3,3
"Falla,  Manuel  de","CONCERTO, HARPSICHORD, D MAJOR",2,9
"Falla,  Manuel  de",EL AMOR BRUJO (REV. 1924),1,63
"Falla,  Manuel  de",EL AMOR BRUJO: RITUAL FIRE DANCE (SOLO PIANO) (ARR. Falla),3,1
"Falla,  Manuel  de",FANFARE POUR UNE FÊTE,2,5
"Falla,  Manuel  de",HOMAGES,3,1
"Falla,  Manuel  de",NIGHTS IN THE GARDENS OF SPAIN,1,43
"Falla,  Manuel  de","POPULAR SPANISH SONGS, SEVEN (SIETE CANCIONES POPULARES ESPAÑOLAS)",3,1
"Falla,  Manuel  de",THREE-CORNERED HAT (EL SOMBRERO DE TRES PICOS),2,14
"Falla,  Manuel  de","THREE-CORNERED HAT (EL SOMBRERO DE TRES PICOS), SUITE NO. 1",2,5
"Falla,  Manuel  de","THREE-CORNERED HAT (EL SOMBRERO DE TRES PICOS), SUITE NO. 2",1,91
"Falla,  Manuel  de","VIDA BREVE, LA",2,27
"Faning,  Eaton",HOW SWEET THE MOONLIGHT SLEEPS,3,1
"Farley,  Roland","NIGHT WIND, THE",3,1
"Faure [Fauré],  Gabriel-Urbain",APRÈS UN RÊVE (TRANS. FOR CELLO) (ARR. Desjardin),3,1
"Faure [Fauré],  Gabriel-Urbain","BALLADE FOR PIANO AND ORCHESTRA, OP. 19",2,8
"Faure [Fauré],  Gabriel-Urbain","CLAIR DE LUNE, OP. 46, NO. 2",3,2
"Faure [Fauré],  Gabriel-Urbain","ELEGY, CELLO, ORCHESTRA, OP. 24",2,5
"Faure [Fauré],  Gabriel-Urbain",LE PAS ESPAGNOL (ORCH.) (ARR. Rabaud),3,4
"Faure [Fauré],  Gabriel-Urbain","PAVANE, OP. 50",2,18
"Faure [Fauré],  Gabriel-Urbain","PELLÉAS ET MÉLISANDE, SUITE, OP.80",2,36
"Faure [Fauré],  Gabriel-Urbain","QUARTET, PIANO, NO. 1, C MINOR, OP. 15",3,1
"Faure [Fauré],  Gabriel-Urbain","REQUIEM, OP. 48",2,8
"Faure [Fauré],  Gabriel-Urbain","ROMANCES WITHOUT WORDS, OP.17",3,1
"Faure [Fauré],  Gabriel-Urbain","ROSES D'ISPAHAN, LES",3,1
"Faure [Fauré],  Gabriel-Urbain","SHYLOCK, INCIDENTAL MUSIC, OP. 57",2,17
"Feldman,  Morton","... OUT OF ""LAST PIECES""",3,4
"Feldman,  Morton",COPTIC LIGHT,3,1
"Feldman,  Morton",STRUCTURES FOR ORCHESTRA,3,2
"Feng,  Shuya",MEMORIES OF MARNYI STONE,3,1
"Ferguson,  Howard","CONCERTO, PIANO, D MAJOR",3,2
"Fernandez [Fernândez],  Oscar  Lorenzo",MALAZARTE,3,2
"Fernandez [Fernândez],  Oscar  Lorenzo",REISADO DO PASTOREIO SUITE,2,9
"Ferroud,  Pierre  Octave",FOULES (CROWDS),3,3
"Fesca,  Alexander  (Ernst)",REMEMBER ME,3,1
"Fesca,  Alexander  (Ernst)","WANDERER, THE",3,1
"Fesca,  Alexander  (Ernst)",WINGED MESSENGER,3,1
"Fibich,  Zdenko","AT EVENING, IDYLL FOR ORCHESTRA, OP. 39",3,2
"Fibich,  Zdenko","NIGHT AT KARLUV-TYN (CHARLES' CASTLE), A",3,1
"Fiedler,  Max","TAMBOURINE PLAYER, THE",3,3
"Field,  John","NOTTURNO FOR PIANO, E-FLAT MAJOR",3,1
"Fig,  Aaron  Wolff",IN THE TOWN AND BY THE OCEAN,3,1
"Fillmore,  John  Comfort","FOOTLIFTER, THE",3,3
"Fine,  Irving",SERIOUS SONG; A LAMENT FOR STRING ORCHESTRA,2,8
"Fine,  Irving",SYMPHONY,3,4
"Fine,  Irving",TOCCATA CONCERTANTE,3,3
"Fiorenzoli,  Stella","SIXTY-SIXTH CENTER, THE",3,1
"Fiorillo,  Dante",FURIA,3,1
"Fischer,  Carl",WE'LL BE TOGETHER AGAIN,3,2
"Fischer,  Clare",PENSATIVA,3,1
"Fischer,  J.",FISCHER'S HORNPIPE,3,4
"Fisher,  Fred",DARDANELLA (ARR. Grofe [Grofé]),3,4
"Fisher,  Fred",MY MAN,3,1
"Fitelberg,  Jerzy",NOCTURNE FOR ORCHESTRA,3,2
"Flaherty,  Stephen",RAGTIME,3,2
"Fleck,  Fritz","ABSEITS, OP. 4, NO. 3",3,1
"Fleming,  Sarah","GOLDEN GATES, THE",3,1
"Fletcher,  Percy","WALRUS AND THE CARPENTER, THE",3,1
"Floridia,  Pietro",MADRIGALE,3,1
"Flotow,  Friedrich  Von",ALESSANDRO STRADELLA,3,1
"Flotow,  Friedrich  Von",MARTHA,2,8
"Floyd,  Carlisle",SUSANNAH,3,2
"Foote,  Arthur",AUBADE VILLAGEOISE,3,1
"Foote,  Arthur","FOUR CHARACTER PIECES, OP.48",3,2
"Foote,  Arthur","NIGHT PIECE, A (ARR. FLUTE + ORCH.)",2,7
"Foote,  Arthur","SUITE, E MAJOR, OP. 63",3,2
"Forsyth,  Cecil",ALICE IN WONDERLAND,3,1
"Foss,  Lukas",AMERICAN CANTATA,3,3
"Foss,  Lukas",BAROQUE VARIATIONS,3,1
"Foss,  Lukas","CONCERTINO, ""PASSACAGLIA, BACHANALIA, PASSACAGLIA""",3,3
"Foss,  Lukas",ELYTRES,3,4
"Foss,  Lukas",GRIFFELKIN,3,4
"Foss,  Lukas",INTRODUCTIONS AND GOODBYES,3,4
"Foss,  Lukas",ODE FOR ORCHESTRA,3,2
"Foss,  Lukas","PARABLE OF DEATH, A",3,4
"Foss,  Lukas",PHORION,3,1
"Foss,  Lukas","PRAIRIE, THE",3,3
"Foss,  Lukas",PSALMS,3,3
"Foss,  Lukas",QUINTETS FOR ORCHESTRA,3,4
"Foss,  Lukas",RENAISSANCE CONCERTO FOR FLUTE AND ORCHESTRA,3,3
"Foss,  Lukas",SONG OF SONGS,2,6
"Foss,  Lukas",SYMPHONY OF CHORALES,3,4
"Foss,  Lukas",TIME CYCLE,2,7
"Foss,  Lukas",TIME CYCLE (CHAMBER VERSION),3,1
"Foster,  David",ITALIA (ARR. Dechter),3,1
"Foster,  Stephen  Collins",JEANIE WITH THE LIGHT BROWN HAIR,3,2
"Foster,  Stephen  Collins",MY OLD KENTUCKY HOME,3,2
"Foster,  Stephen  Collins","OH, SUSANNAH!",3,2
"Foster,  Stephen  Collins",OLD FOLKS AT HOME,2,11
"Foster,  Stephen  Collins",OLD FOLKS AT HOME (ARR. Busch),3,1
"Foster,  Stephen  Collins",OLD FOLKS AT HOME (ARR. Dvorak),3,1
"Foster,  Stephen  Collins",TIOGA WALTZ FOR FOUR FLUTES,3,1
"Fourdrain,  Félix  Alfred",CARNAVAL (ARR. Kolar),3,1
"Fourdrain,  Félix  Alfred",LE PAPILLON,3,1
"Francaix [Françaix],  Jean",PIANO CONCERTO,3,1
"Franchetti,  Arnold","LARGO FOR STRINGS, IN MEMORIAM",3,3
"Franchetti,  Baron  Alberto","SYMPHONY, E MINOR",3,1
"Franck,  César","CHASSEUR MAUDIT, LE, M. 44",2,8
"Franck,  César","EOLIDES, LES",2,5
"Franck,  César",NOCTURNE,3,1
"Franck,  César","ORGAN CHORALE NO. 1, E MAJOR (ARR. Loesser)",3,2
"Franck,  César","PRELUDE, CHORALE AND FUGUE (ARR. Pierne [Pierné])",2,9
"Franck,  César","PROCESSION, LA",3,2
"Franck,  César",PSYCHE (PSYCHÉ),2,10
"Franck,  César","QUINTET, PIANO AND STRINGS, F MINOR, OP. 10",3,1
"Franck,  César",RÉDEMPTION: MORCEAU SYMPHONIQUE (REV. 1885),2,19
"Franck,  César",SYMPHONIC VARIATIONS,1,42
"Franck,  César",SYMPHONY IN D MINOR,1,112
"Franck,  César",TROIS CHORALS (ORGAN),3,1
"Franck,  César","VIERGE A LA CRECHE, LA",3,1
"Franckenstein,  Clemens  Freiherr von und zu",TANZ SUITE,3,1
"Frank,  Gabriela  Lena",HAVANA JILA,3,1
"Frank,  Gabriela  Lena","LATIN-AMERICAN DANCES, THREE",3,1
"Frank,  Gabriela  Lena",PEREGRINOS,3,1
"Frankel,  Scott",WAR PAINT,3,1
"Frankle,  George",LABORATORY,3,1
"Franklin,  Benjamin",SUITE FOR STRINGS (ARR. Dubensky),3,1
"Franz,  Robert",AUS MEINEN GROSSEN SCHMERZEN,3,2
"Franz,  Robert",ER IST GEKOMMEN,3,2
"Franz,  Robert",ES HAT DIE ROSE SICH BEKLAGT,3,1
"Franz,  Robert",GUTE NACHT!,3,2
"Franz,  Robert","LOTOSBLUME, DIE",3,1
"Frescobaldi,  Girolamo",BERGAMASCA (ARR. Autori),3,1
"Frescobaldi,  Girolamo",FOUR PIECES (ARR. Ghedini),3,3
"Frescobaldi,  Girolamo",RECERCAR ET CANZON (ARR. Stevens),3,4
"Frey,  M.",WIE KAM DIE LIEBE,3,1
"Friedman,  Ignaz",VIENNESE DANCE ON A THEME BY GÄRTNER,3,1
"Friedman,  Jefferson","THRONE OF THE THIRD HEAVEN, THE",3,3
"Friedsell,  Louis",GREENHORN MEDLEY,3,2
"Friedsell,  Louis","YESHIVE BOKHER, DER (THE YESHIVA STUDENT)",3,2
"Fry,  William  Henry",SANTA CLAUS: CHRISTMAS SYMPHONY,3,1
"Fuchs,  H.",CONCERTINO FOR HORN AND ORCHESTRA,3,1
"Fuchs,  H.",GUTTENBERG,3,2
"Fuchs,  Robert","SERENADE, STRING ORCHESTRA, OP. 9, D MAJOR",3,3
"Fujikura,  Dai",INFINITE STRING,3,1
"Fujikura,  Dai",SILENCE SEEKING SOLACE [TO BE RENDERED ALWAYS IN LOWER CASE],3,2
"Fuleihan,  Anis","CONCERTO, PIANO, NO. 2",3,2
"Fuleihan,  Anis",MEDITERRANEAN SUITE,3,1
"Fuleihan,  Anis",SYMPHONIE CONCERTANTE FOR STRING QUARTET,3,2
"Fuleihan,  Anis",SYMPHONY NO. 1,3,4
"Fuleihan,  Anis",SYMPHONY NO. 2,3,4
"Fure,  Ashley",FILAMENT,3,4
"Furstenau,  Anton  Bernhard","CONCERTO, FLUTE, NO. 5, OP.52",3,1
"Furtwangler [Furtwängler],  Wilhelm","SYMPHONY NO. 2, E MINOR",3,4
"Fusco,  Giovanni","L'ECLISSE, THEME FROM (ARR. Gurian)",3,1
"Gabriel,  Charles  H.",HIS EYE IS ON THE SPARROW (ARR. Sadin),3,1
"Gabrieli,  Andrea","BATTAGLIA, LA (ARR. Ghedini)",3,2
"Gabrieli,  Andrea",MAGNIFICAT A 12,3,4
"Gabrieli,  Giovanni","CANZON SEPTIMI TONI A 8, NO. 2 (ARR. Ghedini)",3,1
"Gabrieli,  Giovanni",CANZONA FOR BRASS (UNSPECIFIED),3,2
"Gabrieli,  Giovanni",CANZONA PER SONARE NO. 1 (LA SPIRITATA),3,1
"Gabrieli,  Giovanni",CANZONA XVI (BRASS) (ARR. Frackenpohl),3,2
"Gabrieli,  Giovanni",HODIE COMPLETI SUNT (ARR. Cable),3,3
"Gabrieli,  Giovanni","SACRAE SYMPHONIAE, BOOK 1",2,27
"Gabrieli,  Giovanni","SACRAE SYMPHONIAE, BOOK 2",3,4
"Gabrieli,  Giovanni",SANCTUS VI (HOSANA IN EXCELSIS) (ARR. Cable),3,3
"Gabrieli,  Giovanni",SONATA XIII (BRASS) (ARR. Frackenpohl),3,3
"Gaburo,  Kenneth",ELEGY,3,4
"Gaburo,  Kenneth",ON A QUIET THEME,3,1
"Gade,  Niels","ECHOES FROM OSSIAN, OP. 1",2,6
"Gade,  Niels",HAMLET,3,1
"Gade,  Niels","IN THE HIGHLANDS, D MAJOR, OP. 7",3,4
"Gade,  Niels",MICHEL ANGELO,3,1
"Gade,  Niels","SYMPHONY NO. 1, C MINOR, OP. 5",2,5
"Gade,  Niels","SYMPHONY NO. 4, B FLAT MAJOR, OP. 20",3,1
"Gade,  Niels","SYMPHONY NO. 5, D MINOR, OP. 25",3,1
"Gade,  Niels","SYMPHONY NO. 8, B MINOR, OP. 47",3,1
"Gaga,  Lady",POKER FACE (ARR. Mounsey),3,1
"Gale,  Jack",SERIAL STOMP,3,1
"Gallico,  Paolo",EUPHORION,3,2
"Gang and He,  Chen and Zhanhao",BUTTERFLY LOVERS CONCERTO,3,2
"Ganz,  Rudolph",A THOUGHT,3,1
"Ganz,  Rudolph",ANIMAL PICTURES,2,6
"Ganz,  Rudolph",BRASSY PRELUDE,3,3
"Ganz,  Rudolph","CONCERTO, PIANO, OP. 32",3,1
"Ganz,  Rudolph",PERCUSSIONAL MÊLÉE,2,5
"Ganz,  Rudolph",STRINGS IN VARIATION,3,1
"Ganz,  Rudolph",WOODY SCHERZO,3,2
"Garcia,  Jerry",ATTICS OF MY LIFE (ARR. Blaske),3,1
"Gardel,  Carlos","SCENT OF A WOMAN, TANGO FROM (ARR. Williams)",3,3
"Gardiner,  Henry  Balfour",NEWS FROM WHYDAH,3,1
"Gardiner,  Henry  Balfour",SHEPHERD FENNEL'S DANCE,3,4
"Gardner,  Samuel","CONCERTO, VIOLIN, E MINOR, OP. 18",3,2
"Garland,  Joseph  C.",IN THE MOOD,2,5
"Gastaldon,  Stanislas","MUSICA PROIBITE, OP. 5 (ARR. Brohn)",3,1
"Gaunt,  Percy","BOWERY, THE",3,2
"Ge,  Gangru",WU,3,2
"Gebhard,  Heinrich",FANTASY,3,2
"Geissel,  J.",GRANDMOTHER'S DREAM (ARR. Buldrini),3,2
"Geld,  Gary",PURLIE,3,1
"Geminiani,  Francesco",ANDANTE (ARR. Marinuzzi),2,5
"Geminiani,  Francesco","CONCERTO GROSSO, OP. 2, NO. 2, C MINOR (ARR. Betti)",3,2
"George,  Earl",INTRODUCTION AND ALLEGRO,3,2
"Georges,  Alexandre",HYMNE AU SOLEIL,3,1
"Gerhard,  Roberto",SYMPHONY NO. 1,3,4
"Gerhard,  Roberto",SYMPHONY NO. 4 (NEW YORK),3,4
"German,  Edward",HENRY VIII: THREE DANCES,3,1
"German,  Edward",JUST SO STORIES: THE CAMEL'S HUMP,3,2
"German,  Edward","MY BONNIELASS, SHE SMILETH",3,1
"Gernsheim,  Friedrich",SALAMIS,3,1
"Gernsheim,  Friedrich",ZU EINEM DRAMA (TO A DRAMA),3,1
"Gershwin,  George","AMERICAN IN PARIS, AN (TRADITIONAL VERSION) (ARR. Campbell-Watson)",1,99
"Gershwin,  George",BY STRAUSS,3,3
"Gershwin,  George","CONCERTO, PIANO, F MAJOR",1,57
"Gershwin,  George",CUBAN OVERTURE,2,15
"Gershwin,  George",DAMSEL IN DISTRESS:   NICE WORK IF YOU CAN GET IT (ARR. Mendoza),3,1
"Gershwin,  George",DAMSEL IN DISTRESS:   NICE WORK IF YOU CAN GET IT (ARR. Noble),3,2
"Gershwin,  George",DAMSEL IN DISTRESS:  A FOGGY DAY (IN LONDON TOWN) (ARR. Tovey),2,6
"Gershwin,  George",DAMSEL IN DISTRESS:  A FOGGY DAY (IN LONDON TOWN) [PIANO SOLO],3,1
"Gershwin,  George","FOR YOU, FOR ME, FOR EVERMORE (ARR. Spencer)",3,2
"Gershwin,  George",FUNNY FACE,3,1
"Gershwin,  George",GIRL CRAZY,3,3
"Gershwin,  George",GIRL CRAZY (ARR. ROSE) (ARR. Rose),3,2
"Gershwin,  George",GIRL CRAZY: EMBRACEABLE YOU (ARR. TRUMPET AND PIANO) (ARR. Breiner and Bartos),3,1
"Gershwin,  George",GIRL CRAZY: EMBRACEABLE YOU (ORCH AND VOCAL (ARR. Childs),3,1
"Gershwin,  George",GIRL CRAZY: EMBRACEABLE YOU (ORCH AND VOCAL) (ARR. Bennett),3,3
"Gershwin,  George",GIRL CRAZY: EMBRACEABLE YOU (PIANO SOLO) (ARR. Wild),3,1
"Gershwin,  George",GIRL CRAZY: I GOT RHYTHM (ARR. Bennett),2,5
"Gershwin,  George",I'LL BUILD A STAIRWAY TO PARADISE (ARR. Kay),3,1
"Gershwin,  George",LADY BE GOOD,3,3
"Gershwin,  George",LADY BE GOOD: FASCINATING RHYTHM (ARR. Childs),3,1
"Gershwin,  George",LADY BE GOOD: FASCINATING RHYTHM (ARR. Coughlin),3,1
"Gershwin,  George",LADY BE GOOD: FASCINATING RHYTHM (ARR. Glover),2,9
"Gershwin,  George",LADY BE GOOD: FASCINATING RHYTHM (ARR. Kay),3,2
"Gershwin,  George",LADY BE GOOD: FASCINATING RHYTHM (ARR. Tovey),2,5
"Gershwin,  George",LADY BE GOOD: MAN I LOVE (ARR. Coughlin),3,3
"Gershwin,  George",LADY BE GOOD: MAN I LOVE (ARR. Dragon),3,2
"Gershwin,  George",LADY BE GOOD: MAN I LOVE (ARR. Wild),3,1
"Gershwin,  George",LADY BE GOOD: MAN I LOVE (ORCH) (ARR. Tovey),2,5
"Gershwin,  George",LADY BE GOOD: MAN I LOVE (ORCH) (ARR. Van Cleave),2,5
"Gershwin,  George",LET 'EM EAT CAKE,3,1
"Gershwin,  George",LET 'EM EAT CAKE: MINE (ARR. Huxley),3,4
"Gershwin,  George",LET 'EM EAT CAKE: OVERTURE (ARR. Rose),3,2
"Gershwin,  George",LOVE IS HERE TO STAY (ARR. Powell),3,3
"Gershwin,  George",LOVE IS HERE TO STAY (SMALL GROUP VERSION),3,1
"Gershwin,  George",LOVE IS HERE TO STAY [PIANO SOLO],3,1
"Gershwin,  George","LULLABY, STRING QUARTET",2,7
"Gershwin,  George","MEDLEY, GERSHWIN SONGS (ARR. Borge)",3,1
"Gershwin,  George","MEDLEYS, TWO, GERSHWIN (SAX QUARTET) (ARR. Regni)",3,1
"Gershwin,  George",NIFTIES OF 1923,3,1
"Gershwin,  George",OF THEE I SING,3,3
"Gershwin,  George","OH, KAY!",3,4
"Gershwin,  George","OH, KAY!: SOMEONE TO WATCH OVER ME (ARR. Lubbock)",3,1
"Gershwin,  George",PARDON MY ENGLISH,3,2
"Gershwin,  George",PORGY AND BESS,2,38
"Gershwin,  George",PORGY AND BESS: CATFISH ROW SUITE,2,14
"Gershwin,  George","PORGY AND BESS: OH BESS, WHERE'S MY BESS (ORCH.) (ARR. Huxley)",3,4
"Gershwin,  George",PORGY AND BESS: SUITE  (ARR. Gould),3,3
"Gershwin,  George",PORGY AND BESS: SUMMERTIME (SOLO PIANO),3,2
"Gershwin,  George",PORGY AND BESS: SYMPHONIC PICTURE (ARR. Bennett),2,26
"Gershwin,  George","PRELUDE, NO. 2 (ARR. Filippi)",2,5
"Gershwin,  George","PRELUDES, THREE (ARR. Unspecified)",3,3
"Gershwin,  George",REAL AMERICAN FOLK SONG (ARR. Brohn),3,3
"Gershwin,  George","RHAPSODY IN BLUE, PIANO, ORCHESTRA",1,85
"Gershwin,  George","RHAPSODY, SECOND, PIANO, ORCHESTRA",2,5
"Gershwin,  George",SHAKE YOUR FEET,3,3
"Gershwin,  George",SHALL WE DANCE:  THEY CAN'T TAKE THAT AWAY FROM ME (ARR. Dragon),3,2
"Gershwin,  George",SHALL WE DANCE:  THEY CAN'T TAKE THAT AWAY FROM ME (ARR. Tovey),2,6
"Gershwin,  George",SHALL WE DANCE: PROMENADE (ORCHESTRA) (ARR. Montenegro),2,23
"Gershwin,  George",STRIKE UP THE BAND: STRIKE UP THE BAND (ARR. Bennett),2,7
"Gershwin,  George",STRIKE UP THE BAND: STRIKE UP THE BAND (ARR. Rose),2,21
"Gershwin,  George",TWO GERSHWIN PORTRAITS (ARR. Turrin),3,1
"Gershwin,  George",VARIATIONS ON I GOT RHYTHM FROM GIRL CRAZY (ARR. Brohn),3,2
"Gershwin,  George",VARIATIONS ON I GOT RHYTHM FROM GIRL CRAZY (ARR. Schoenfeld),3,2
"Gesensway,  Louis","DOUBLE PORTRAIT, A",3,1
"Gesualdo,  Don  Carlo",AESTIMATUS SUM,3,2
"Gevaert,  François-Auguste",CHANSON JOYEUSE DE NOEL,3,1
"Gevaert,  François-Auguste",ENTRE LE BOEUF ET L'ANE GRIS (ARR. Engel),3,1
"Gevaert,  François-Auguste","SOMMEIL DE L'ENFANT JESU, LE",3,2
"Ghedini,  Giorgio  Federico",CONCERTO OF THE ALBATROSS,3,3
"Giannini,  Vittorio",SYMPHONY NO. 2,3,2
"Gibbons,  Orlando",PAVANE ET GAILLARD,3,1
"Gibbons,  Orlando",SILVER SWAN,3,1
"Gibbons,  Orlando",SUITE FOR ORCHESTRA (ARR. Kay),3,1
"Gibilaro,  Alfonso",FANTASIA ON OLD SCOTTISH MELODIES,3,1
"Gilbert,  Henry  F.",COMEDY OVERTURE ON NEGRO THEMES,2,7
"Gilbert,  Henry  F.","DANCE IN THE PLACE CONGO, OP. 15",3,1
"Gilbert,  Henry  F.",PILGRIM TERCENTENARY PAGEANT: SUITE,3,1
"Gilbert,  Henry  F.","RIDERS TO THE SEA, SYMPHONIC PROLOGUE",3,1
"Gillis,  Don",JANUARY FEBRUARY MARCH,3,3
"Gillis,  Don","MAN WHO INVENTED MUSIC, THE",3,1
"Gilmore,  Patrick  Sarsfield",WHEN JOHNNY COMES MARCHING HOME,2,10
"Gilson,  Paul","LA MER, SYMPHONIC SKETCHES",3,2
"Gimenez,  Jeronimo","BODA DE LUIS ALONSO, LA",3,1
"Ginastera,  Alberto",CANCION AL ARBOL DEL OLVIDO,3,3
"Ginastera,  Alberto","CONCERTO, CELLO, NO. 2, OP. 50",3,2
